,job_title_short,salary_year_avg,salary_year_inflated
656017,Data Engineer,112500.0,115875.0
656027,Senior Data Engineer,173500.0,182175.0
656032,Data Analyst,100000.0,103000.0
656060,Data Scientist,205000.0,211150.0
656143,Senior Data Engineer,155000.0,162750.0
656246,Data Engineer,100000.0,103000.0
656263,Data Engineer,131000.0,134930.0
656313,Senior Data Scientist,198000.0,207900.0
656338,Data Analyst,100000.0,103000.0
656364,Data Scientist,90000.0,92700.0
656366,Senior Data Scientist,79200.0,83160.0
656484,Senior Data Analyst,117500.0,123375.0
656491,Data Scientist,121000.0,124630.0
656535,Senior Data Engineer,173500.0,182175.0
656541,Senior Data Engineer,138200.0,145110.0
656543,Data Engineer,147500.0,151925.0
656558,Data Scientist,205000.0,211150.0
656563,Senior Data Engineer,115000.0,120750.0
656639,Data Scientist,102500.0,105575.0
656693,Data Engineer,210000.0,216300.0
656712,Data Scientist,164000.0,168920.0
656722,Senior Data Engineer,192500.0,202125.0
656786,Data Engineer,116250.0,119737.5
656801,Data Engineer,132500.0,136475.0
656818,Senior Data Analyst,125000.0,131250.0
656827,Data Scientist,165000.0,169950.0
656858,Data Engineer,119550.0,123136.5
656978,Data Scientist,86399.5,88991.485
657024,Data Engineer,125000.0,128750.0
657062,Senior Data Analyst,150000.0,157500.0
657074,Business Analyst,68000.0,70040.0
657083,Senior Data Scientist,125000.0,131250.0
657116,Data Engineer,200000.0,206000.0
657156,Data Analyst,90000.0,92700.0
657194,Data Scientist,175000.0,180250.0
657201,Data Analyst,67000.0,69010.0
657231,Data Engineer,150000.0,154500.0
657301,Machine Learning Engineer,69000.0,71070.0
657319,Data Engineer,150000.0,154500.0
657441,Senior Data Analyst,140000.0,147000.0
657447,Senior Data Scientist,170000.0,178500.0
657453,Data Scientist,205000.0,211150.0
657484,Data Engineer,200000.0,206000.0
657492,Senior Data Engineer,165000.0,173250.0
657532,Senior Data Scientist,175000.0,183750.0
657535,Data Engineer,115000.0,118450.0
657541,Data Engineer,90000.0,92700.0
657581,Software Engineer,125000.0,128750.0
657609,Senior Data Engineer,164715.0,172950.75
657618,Senior Data Engineer,125000.0,131250.0
657628,Senior Data Engineer,184000.0,193200.0
657642,Data Engineer,136875.0,140981.25
657677,Data Engineer,132500.0,136475.0
657680,Senior Data Engineer,141500.0,148575.0
657691,Data Scientist,155000.0,159650.0
657710,Data Engineer,125000.0,128750.0
657717,Data Scientist,150000.0,154500.0
657768,Data Engineer,79200.0,81576.0
657819,Data Engineer,122500.0,126175.0
657860,Data Analyst,90000.0,92700.0
657877,Data Scientist,253000.0,260590.0
657943,Data Engineer,135000.0,139050.0
657965,Data Analyst,100000.0,103000.0
657979,Senior Data Engineer,90000.0,94500.0
658009,Machine Learning Engineer,225000.0,231750.0
658018,Senior Data Analyst,115000.0,120750.0
658033,Software Engineer,89100.0,91773.0
658038,Senior Data Engineer,172500.0,181125.0
658063,Data Analyst,111175.0,114510.25
658087,Data Engineer,175000.0,180250.0
658091,Data Engineer,100000.0,103000.0
658120,Data Analyst,99150.0,102124.5
658195,Data Engineer,90000.0,92700.0
658213,Data Engineer,184500.0,190035.0
658241,Data Analyst,90000.0,92700.0
658247,Data Analyst,72208.5,74374.755
658285,Machine Learning Engineer,141000.0,145230.0
658304,Data Scientist,127500.0,131325.0
658375,Data Engineer,150000.0,154500.0
658421,Senior Data Scientist,178458.0,187380.9
658425,Data Scientist,96545.0,99441.35
658462,Data Analyst,106000.0,109180.0
658514,Senior Data Engineer,125000.0,131250.0
658552,Data Engineer,97444.0,100367.32
658623,Machine Learning Engineer,108415.5,111667.965
658630,Data Engineer,150000.0,154500.0
658660,Data Analyst,64800.0,66744.0
658663,Data Engineer,102500.0,105575.0
658692,Data Analyst,103049.5,106140.985
658722,Senior Data Engineer,160000.0,168000.0
658738,Senior Data Engineer,175000.0,183750.0
658760,Data Analyst,89100.0,91773.0
658830,Senior Data Engineer,147500.0,154875.0
658899,Senior Data Analyst,169000.0,177450.0
658904,Data Analyst,80000.0,82400.0
658942,Data Scientist,250000.0,257500.0
659031,Data Scientist,108415.5,111667.965
659050,Senior Data Engineer,250000.0,262500.0
659161,Data Scientist,109000.0,112270.0
659179,Data Scientist,69962.5,72061.375
659186,Data Scientist,90000.0,92700.0
659264,Data Analyst,102500.0,105575.0
659340,Senior Data Engineer,157500.0,165375.0
659361,Data Analyst,90000.0,92700.0
659387,Senior Data Engineer,173500.0,182175.0
659428,Senior Data Scientist,157500.0,165375.0
659500,Data Analyst,90000.0,92700.0
659503,Senior Data Engineer,142500.0,149625.0
659516,Data Analyst,125000.0,128750.0
659554,Data Scientist,275000.0,283250.0
659561,Senior Data Scientist,190000.0,199500.0
659574,Data Analyst,60000.0,61800.0
659589,Data Engineer,115000.0,118450.0
659591,Data Scientist,115000.0,118450.0
659602,Data Engineer,90000.0,92700.0
659639,Data Engineer,135000.0,139050.0
659737,Data Analyst,90000.0,92700.0
659739,Senior Data Analyst,132367.0,138985.35
659742,Data Scientist,216500.0,222995.0
659765,Data Engineer,141000.0,145230.0
659812,Data Engineer,90000.0,92700.0
659817,Senior Data Engineer,135000.0,141750.0
659850,Data Engineer,90000.0,92700.0
659871,Data Analyst,111175.0,114510.25
659903,Senior Data Analyst,125540.0,131817.0
659941,Data Scientist,185714.0,191285.42
659968,Data Engineer,105000.0,108150.0
659988,Data Analyst,65000.0,66950.0
660004,Data Engineer,98283.0,101231.49
660036,Data Analyst,90000.0,92700.0
660204,Data Scientist,125000.0,128750.0
660213,Data Scientist,174000.0,179220.0
660216,Data Scientist,90670.0,93390.1
660251,Data Analyst,102500.0,105575.0
660252,Data Scientist,100000.0,103000.0
660270,Data Scientist,95000.0,97850.0
660317,Data Scientist,150000.0,154500.0
660360,Data Analyst,111175.0,114510.25
660450,Data Scientist,190000.0,195700.0
660461,Senior Data Scientist,302880.0,318024.0
660464,Business Analyst,85000.0,87550.0
660486,Data Engineer,155904.5,160581.635
660517,Data Engineer,115000.0,118450.0
660552,Data Scientist,132500.0,136475.0
660586,Data Scientist,132950.0,136938.5
660602,Data Scientist,125000.0,128750.0
660652,Senior Data Analyst,115500.0,121275.0
660687,Senior Data Engineer,89100.0,93555.0
660721,Data Scientist,130050.0,133951.5
660792,Data Scientist,137500.0,141625.0
660819,Software Engineer,257500.0,265225.0
660827,Data Analyst,120040.0,123641.2
660843,Data Analyst,90000.0,92700.0
660990,Data Engineer,133500.0,137505.0
661071,Senior Data Engineer,79200.0,83160.0
661250,Data Engineer,150000.0,154500.0
661253,Data Analyst,102500.0,105575.0
661277,Senior Data Scientist,125000.0,131250.0
661298,Data Engineer,288500.0,297155.0
661338,Senior Data Analyst,115000.0,120750.0
661362,Data Analyst,139216.0,143392.48
661388,Data Analyst,92500.0,95275.0
661405,Data Analyst,75000.0,77250.0
661422,Senior Data Engineer,134000.0,140700.0
661510,Data Scientist,137110.0,141223.30000000002
661532,Senior Data Scientist,91750.0,96337.5
661569,Data Scientist,100000.0,103000.0
661611,Data Scientist,72870.0,75056.1
661636,Data Scientist,288000.0,296640.0
661671,Data Engineer,155000.0,159650.0
661730,Software Engineer,87500.0,90125.0
661766,Senior Data Engineer,170000.0,178500.0
661779,Senior Data Analyst,99500.0,104475.0
661785,Data Engineer,120000.0,123600.0
661814,Data Scientist,175000.0,180250.0
661816,Data Engineer,100000.0,103000.0
661831,Data Scientist,161000.0,165830.0
661842,Senior Data Engineer,125000.0,131250.0
661877,Data Engineer,136000.0,140080.0
661887,Data Engineer,147500.0,151925.0
661994,Data Analyst,75000.0,77250.0
662002,Data Scientist,115000.0,118450.0
662032,Software Engineer,150000.0,154500.0
662046,Senior Data Scientist,90000.0,94500.0
662082,Data Scientist,190000.0,195700.0
662094,Data Analyst,150000.0,154500.0
662096,Data Analyst,111175.0,114510.25
662107,Data Scientist,162500.0,167375.0
662109,Senior Data Scientist,115000.0,120750.0
662134,Data Analyst,90000.0,92700.0
662160,Data Engineer,134241.0,138268.23
662170,Senior Data Scientist,157500.0,165375.0
662201,Senior Data Engineer,90000.0,94500.0
662223,Machine Learning Engineer,89100.0,91773.0
662281,Senior Data Scientist,115000.0,120750.0
662329,Data Engineer,124500.0,128235.0
662368,Senior Data Engineer,221568.0,232646.40000000002
662373,Data Analyst,90000.0,92700.0
662403,Senior Data Engineer,141500.0,148575.0
662486,Data Engineer,107500.0,110725.0
662630,Data Scientist,149946.5,154444.895
662639,Senior Data Scientist,157500.0,165375.0
662721,Data Engineer,95650.0,98519.5
662734,Data Engineer,45000.0,46350.0
662786,Data Scientist,130000.0,133900.0
662807,Business Analyst,89100.0,91773.0
662809,Data Scientist,116950.0,120458.5
662823,Data Analyst,105300.0,108459.0
662860,Senior Data Engineer,135000.0,141750.0
662958,Data Scientist,155000.0,159650.0
662977,Senior Data Scientist,175000.0,183750.0
662980,Data Scientist,90000.0,92700.0
662989,Data Scientist,131193.0,135128.79
663033,Data Engineer,125000.0,128750.0
663068,Data Scientist,175000.0,180250.0
663070,Data Analyst,75000.0,77250.0
663109,Senior Data Engineer,100000.0,105000.0
663136,Senior Data Engineer,153695.5,161380.275
663179,Data Analyst,108360.0,111610.8
663182,Data Scientist,89100.0,91773.0
663185,Data Scientist,102200.0,105266.0
663196,Senior Data Analyst,111175.0,116733.75
663198,Senior Data Scientist,375000.0,393750.0
663222,Data Analyst,144481.5,148815.945
663269,Data Scientist,174720.0,179961.6
663355,Data Scientist,146500.0,150895.0
663502,Senior Data Scientist,90000.0,94500.0
663513,Data Engineer,80000.0,82400.0
663538,Data Scientist,80850.0,83275.5
663641,Software Engineer,145000.0,149350.0
663658,Data Scientist,75000.0,77250.0
663683,Senior Data Scientist,157500.0,165375.0
663716,Senior Data Engineer,125000.0,131250.0
663753,Data Scientist,184000.0,189520.0
663796,Senior Data Engineer,160000.0,168000.0
663800,Data Analyst,115000.0,118450.0
663826,Data Scientist,95005.0,97855.15000000001
663830,Senior Data Engineer,202000.0,212100.0
663862,Data Analyst,94400.0,97232.0
663882,Senior Data Analyst,96000.0,100800.0
663942,Data Scientist,75000.0,77250.0
663944,Data Analyst,75000.0,77250.0
664020,Data Scientist,165000.0,169950.0
664023,Data Engineer,44100.0,45423.0
664037,Data Analyst,90000.0,92700.0
664074,Data Scientist,375000.0,386250.0
664084,Data Analyst,143500.0,147805.0
664161,Senior Data Scientist,135144.5,141901.725
664219,Data Engineer,90000.0,92700.0
664250,Data Scientist,146500.0,150895.0
664333,Data Engineer,107850.0,111085.5
664376,Data Scientist,135000.0,139050.0
664446,Data Analyst,90000.0,92700.0
664472,Data Analyst,77500.0,79825.0
664516,Machine Learning Engineer,56700.0,58401.0
664553,Data Analyst,57500.0,59225.0
664567,Senior Data Engineer,147500.0,154875.0
664587,Senior Data Scientist,150000.0,157500.0
664597,Software Engineer,43200.0,44496.0
664610,Senior Data Engineer,90000.0,94500.0
664670,Data Analyst,125000.0,128750.0
664678,Data Engineer,150000.0,154500.0
664687,Data Engineer,119257.0,122834.71
664696,Data Scientist,125000.0,128750.0
664697,Data Scientist,98325.0,101274.75
664713,Data Engineer,146500.0,150895.0
664737,Data Scientist,174620.0,179858.6
664809,Data Engineer,115656.0,119125.68000000001
664830,Senior Data Engineer,175000.0,183750.0
664911,Machine Learning Engineer,166000.0,170980.0
664913,Data Engineer,150000.0,154500.0
664922,Data Analyst,127500.0,131325.0
664955,Senior Data Scientist,160000.0,168000.0
664960,Data Analyst,90000.0,92700.0
664966,Data Scientist,195000.0,200850.0
664998,Data Engineer,100000.0,103000.0
665027,Data Scientist,155000.0,159650.0
665077,Data Engineer,110000.0,113300.0
665110,Senior Data Engineer,157500.0,165375.0
665161,Senior Data Scientist,170000.0,178500.0
665174,Senior Data Analyst,100500.0,105525.0
665175,Data Engineer,190000.0,195700.0
665207,Senior Data Engineer,175000.0,183750.0
665224,Data Scientist,200000.0,206000.0
665237,Data Analyst,90000.0,92700.0
665272,Data Scientist,115000.0,118450.0
665292,Data Engineer,208114.0,214357.42
665300,Machine Learning Engineer,89100.0,91773.0
665318,Data Analyst,75000.0,77250.0
665362,Data Analyst,115000.0,118450.0
665368,Data Scientist,115000.0,118450.0
665385,Data Scientist,115000.0,118450.0
665456,Data Engineer,115000.0,118450.0
665472,Data Scientist,116000.0,119480.0
665489,Data Scientist,165000.0,169950.0
665503,Data Analyst,100000.0,103000.0
665511,Senior Data Engineer,80454.0,84476.7
665566,Senior Data Engineer,140000.0,147000.0
665584,Senior Data Engineer,90000.0,94500.0
665615,Data Scientist,112104.5,115467.63500000001
665719,Senior Data Engineer,150000.0,157500.0
665720,Data Analyst,100500.0,103515.0
665729,Data Engineer,15000.0,15450.0
665750,Data Engineer,115000.0,118450.0
665811,Senior Data Scientist,890000.0,934500.0
665824,Data Engineer,90000.0,92700.0
665852,Senior Data Engineer,125000.0,131250.0
665928,Data Scientist,105000.0,108150.0
665952,Data Scientist,115000.0,118450.0
665968,Data Engineer,147500.0,151925.0
666000,Data Scientist,150000.0,154500.0
666054,Data Scientist,175000.0,180250.0
666059,Data Engineer,375000.0,386250.0
666073,Data Scientist,175000.0,180250.0
666113,Software Engineer,217500.0,224025.0
666124,Senior Data Analyst,111175.0,116733.75
666233,Data Engineer,90000.0,92700.0
666238,Data Engineer,125000.0,128750.0
666273,Data Scientist,139000.0,143170.0
666277,Data Scientist,64821.5,66766.145
666301,Data Scientist,150000.0,154500.0
666321,Data Scientist,150000.0,154500.0
666353,Data Scientist,157500.0,162225.0
666393,Data Engineer,90000.0,92700.0
666415,Data Scientist,134000.0,138020.0
666420,Data Scientist,170000.0,175100.0
666497,Data Analyst,136400.0,140492.0
666585,Data Scientist,100000.0,103000.0
666716,Data Scientist,50400.0,51912.0
666730,Data Analyst,74000.0,76220.0
666731,Data Engineer,131580.0,135527.4
666817,Data Analyst,127100.0,130913.0
666831,Data Engineer,125000.0,128750.0
666909,Data Engineer,90000.0,92700.0
667014,Data Analyst,150000.0,154500.0
667024,Senior Data Scientist,140500.0,147525.0
667059,Data Analyst,60000.0,61800.0
667145,Data Analyst,111175.0,114510.25
667165,Senior Data Analyst,175000.0,183750.0
667190,Senior Data Analyst,122500.0,128625.0
667201,Data Analyst,102500.0,105575.0
667245,Senior Data Analyst,100250.0,105262.5
667297,Data Scientist,100000.0,103000.0
667315,Data Scientist,137295.0,141413.85
667370,Data Scientist,108415.5,111667.965
667417,Senior Data Analyst,97000.0,101850.0
667426,Data Analyst,135000.0,139050.0
667448,Data Engineer,140000.0,144200.0
667458,Senior Data Analyst,178426.5,187347.825
667490,Data Analyst,102500.0,105575.0
667508,Data Analyst,90000.0,92700.0
667545,Senior Data Engineer,147500.0,154875.0
667676,Data Analyst,77500.0,79825.0
667691,Machine Learning Engineer,157000.0,161710.0
667742,Senior Data Scientist,130000.0,136500.0
667751,Data Scientist,100000.0,103000.0
667795,Data Engineer,375000.0,386250.0
667809,Data Engineer,90000.0,92700.0
667896,Senior Data Analyst,160000.0,168000.0
667916,Data Scientist,47370.0,48791.1
667917,Data Scientist,90000.0,92700.0
668005,Data Scientist,129188.796875,133064.46078125
668026,Data Engineer,101014.0,104044.42
668383,Data Scientist,90000.0,92700.0
668390,Data Engineer,147500.0,151925.0
668404,Data Scientist,147500.0,151925.0
668448,Data Engineer,147500.0,151925.0
668470,Data Scientist,150000.0,154500.0
668472,Data Scientist,90000.0,92700.0
668495,Data Scientist,95005.0,97855.15000000001
668504,Senior Data Engineer,125000.0,131250.0
668515,Data Scientist,90000.0,92700.0
668521,Senior Data Engineer,155000.0,162750.0
668560,Data Scientist,175000.0,180250.0
668567,Data Scientist,160000.0,164800.0
668573,Data Engineer,147500.0,151925.0
668582,Data Scientist,105000.0,108150.0
668594,Data Engineer,150000.0,154500.0
668616,Data Scientist,140062.5,144264.375
668617,Data Scientist,90670.0,93390.1
668633,Data Analyst,115000.0,118450.0
668639,Software Engineer,169500.0,174585.0
668642,Data Analyst,117500.0,121025.0
668668,Data Engineer,115000.0,118450.0
668727,Data Scientist,80025.0,82425.75
668851,Machine Learning Engineer,225000.0,231750.0
668900,Senior Data Engineer,172000.0,180600.0
668904,Data Engineer,99150.0,102124.5
668920,Data Analyst,60249.0,62056.47
668934,Data Scientist,131560.0,135506.80000000002
669055,Senior Data Engineer,89100.0,93555.0
669074,Data Scientist,208000.0,214240.0
669146,Data Analyst,52500.0,54075.0
669400,Senior Data Engineer,425000.0,446250.0
669431,Data Engineer,173500.0,178705.0
669455,Software Engineer,50400.0,51912.0
669456,Data Scientist,205000.0,211150.0
669594,Data Engineer,72500.0,74675.0
669626,Data Engineer,90000.0,92700.0
669629,Data Scientist,115000.0,118450.0
669658,Data Scientist,210000.0,216300.0
669702,Data Scientist,175000.0,180250.0
669729,Data Analyst,81000.0,83430.0
669770,Data Engineer,96773.0,99676.19
669784,Data Scientist,125000.0,128750.0
669788,Data Scientist,175000.0,180250.0
669851,Data Scientist,125000.0,128750.0
669907,Senior Data Scientist,200000.0,210000.0
670007,Senior Data Scientist,150000.0,157500.0
670034,Data Engineer,82000.0,84460.0
670153,Data Engineer,155000.0,159650.0
670196,Data Scientist,70000.0,72100.0
670216,Data Analyst,150000.0,154500.0
670269,Business Analyst,60000.0,61800.0
670357,Data Analyst,90000.0,92700.0
670390,Data Scientist,147500.0,151925.0
670455,Senior Data Scientist,173000.0,181650.0
670457,Data Scientist,167508.0,172533.24
670488,Senior Data Engineer,175500.0,184275.0
670536,Senior Data Scientist,327330.0,343696.5
670555,Business Analyst,97336.0,100256.08
670563,Data Scientist,85000.0,87550.0
670566,Data Analyst,115000.0,118450.0
670597,Data Scientist,175955.5,181234.165
670600,Senior Data Scientist,175000.0,183750.0
670650,Data Scientist,90000.0,92700.0
670652,Senior Data Engineer,125000.0,131250.0
670658,Data Scientist,122500.0,126175.0
670682,Data Scientist,259000.0,266770.0
670685,Data Engineer,98650.0,101609.5
670691,Machine Learning Engineer,89100.0,91773.0
670699,Data Analyst,151950.0,156508.5
670708,Data Engineer,125000.0,128750.0
670723,Data Engineer,150000.0,154500.0
670736,Senior Data Scientist,175000.0,183750.0
670772,Data Analyst,80811.5,83235.845
670780,Senior Data Scientist,175000.0,183750.0
670872,Data Scientist,114500.0,117935.0
670880,Data Engineer,112500.0,115875.0
670881,Senior Data Engineer,90000.0,94500.0
670943,Software Engineer,150000.0,154500.0
671041,Senior Data Analyst,100000.0,105000.0
671128,Business Analyst,95000.0,97850.0
671203,Senior Data Engineer,79200.0,83160.0
671321,Data Analyst,125000.0,128750.0
671348,Data Analyst,105000.0,108150.0
671389,Data Analyst,175000.0,180250.0
671406,Senior Data Scientist,125000.0,131250.0
671552,Senior Data Analyst,138000.0,144900.0
671577,Data Engineer,96773.0,99676.19
671584,Machine Learning Engineer,179000.0,184370.0
671735,Data Engineer,115000.0,118450.0
671748,Data Engineer,145257.0,149614.71
671763,Data Analyst,65062.3984375,67014.270390625
671803,Data Analyst,65000.0,66950.0
671818,Data Scientist,120000.0,123600.0
671865,Data Engineer,90000.0,92700.0
671886,Senior Data Scientist,90000.0,94500.0
671954,Data Scientist,275000.0,283250.0
671959,Data Scientist,135519.0,139584.57
671969,Data Scientist,105550.0,108716.5
671979,Data Engineer,172500.0,177675.0
672117,Data Scientist,150000.0,154500.0
672136,Data Analyst,113580.0,116987.40000000001
672159,Data Analyst,99000.0,101970.0
672244,Data Engineer,90000.0,92700.0
672281,Business Analyst,65000.0,66950.0
672311,Senior Data Engineer,90000.0,94500.0
672335,Machine Learning Engineer,116950.0,120458.5
672356,Data Engineer,375000.0,386250.0
672425,Data Scientist,166419.5,171412.085
672451,Senior Data Analyst,141000.0,148050.0
672458,Senior Data Scientist,125000.0,131250.0
672499,Data Scientist,175000.0,180250.0
672508,Senior Data Scientist,157500.0,165375.0
672530,Data Analyst,90000.0,92700.0
672548,Data Analyst,90000.0,92700.0
672555,Data Scientist,165000.0,169950.0
672573,Senior Data Engineer,170000.0,178500.0
672584,Senior Data Analyst,111175.0,116733.75
672646,Data Analyst,123050.0,126741.5
672674,Business Analyst,80000.0,82400.0
672681,Business Analyst,37250.0,38367.5
672693,Data Engineer,115000.0,118450.0
672696,Data Engineer,125000.0,128750.0
672714,Machine Learning Engineer,104668.0,107808.04000000001
672740,Data Engineer,147500.0,151925.0
672745,Data Engineer,145000.0,149350.0
672749,Data Engineer,150000.0,154500.0
672756,Data Engineer,100000.0,103000.0
672788,Business Analyst,190500.0,196215.0
672811,Data Analyst,154000.0,158620.0
672826,Senior Data Engineer,115000.0,120750.0
672895,Data Scientist,110000.0,113300.0
672928,Data Scientist,125000.0,128750.0
672945,Data Engineer,147500.0,151925.0
672969,Senior Data Engineer,100000.0,105000.0
673009,Data Scientist,119550.0,123136.5
673012,Data Engineer,125000.0,128750.0
673056,Data Analyst,145000.0,149350.0
673057,Data Engineer,155000.0,159650.0
673064,Data Engineer,147500.0,151925.0
673108,Data Scientist,79200.0,81576.0
673217,Data Analyst,53014.0,54604.42
673220,Senior Data Scientist,230625.0,242156.25
673226,Senior Data Analyst,135000.0,141750.0
673257,Senior Data Engineer,145000.0,152250.0
673258,Data Scientist,66000.0,67980.0
673259,Data Scientist,200000.0,206000.0
673304,Business Analyst,74750.0,76992.5
673344,Data Scientist,90000.0,92700.0
673355,Data Analyst,92500.0,95275.0
673370,Data Engineer,147500.0,151925.0
673388,Data Engineer,450000.0,463500.0
673401,Business Analyst,64800.0,66744.0
673402,Data Analyst,52500.0,54075.0
673409,Data Scientist,66500.0,68495.0
673436,Data Scientist,79200.0,81576.0
673437,Data Engineer,115000.0,118450.0
673441,Data Scientist,228000.0,234840.0
673543,Data Engineer,145000.0,149350.0
673631,Data Analyst,111528.0,114873.84
673743,Data Engineer,92153.0,94917.59
673795,Data Engineer,134241.0,138268.23
673821,Data Analyst,90000.0,92700.0
673847,Data Scientist,200000.0,206000.0
673878,Senior Data Scientist,170500.0,179025.0
674064,Software Engineer,79200.0,81576.0
674113,Data Analyst,108415.5,111667.965
674174,Machine Learning Engineer,230500.0,237415.0
674184,Senior Data Analyst,90000.0,94500.0
674253,Data Engineer,79200.0,81576.0
674290,Data Analyst,95000.0,97850.0
674338,Data Scientist,37107.19921875,38220.415195312504
674372,Data Scientist,173500.0,178705.0
674417,Data Analyst,87500.0,90125.0
674459,Data Engineer,147500.0,151925.0
674494,Data Analyst,148238.5,152685.655
674518,Data Scientist,115000.0,118450.0
674553,Senior Data Scientist,125000.0,131250.0
674627,Data Engineer,90000.0,92700.0
674671,Data Scientist,205000.0,211150.0
674680,Data Scientist,166419.5,171412.085
674703,Data Analyst,54165.0,55789.950000000004
674720,Data Engineer,90000.0,92700.0
674736,Data Analyst,115000.0,118450.0
674854,Senior Data Engineer,72900.0,76545.0
674912,Data Analyst,96000.0,98880.0
674976,Data Analyst,100500.0,103515.0
674994,Senior Data Engineer,120000.0,126000.0
675082,Data Scientist,115000.0,118450.0
675112,Senior Data Scientist,157500.0,165375.0
675133,Data Analyst,93600.0,96408.0
675164,Data Scientist,125000.0,128750.0
675170,Data Scientist,106926.5,110134.295
675207,Data Scientist,152174.5,156739.73500000002
675219,Data Analyst,82500.0,84975.0
675285,Senior Data Analyst,130449.5,136971.975
675373,Senior Data Scientist,151000.0,158550.0
675418,Senior Data Engineer,90000.0,94500.0
675516,Data Scientist,70000.0,72100.0
675521,Senior Data Scientist,89100.0,93555.0
675534,Data Engineer,195000.0,200850.0
675556,Data Analyst,225000.0,231750.0
675654,Senior Data Scientist,84519.0,88744.95
675658,Senior Data Engineer,89100.0,93555.0
675661,Data Scientist,90000.0,92700.0
675677,Data Scientist,150630.0,155148.9
675725,Data Analyst,115000.0,118450.0
675735,Data Scientist,44100.0,45423.0
675754,Senior Data Analyst,90000.0,94500.0
675765,Data Analyst,90000.0,92700.0
675801,Senior Data Engineer,115000.0,120750.0
675814,Data Engineer,131580.0,135527.4
675847,Data Engineer,131000.0,134930.0
675858,Data Analyst,88009.5,90649.785
675947,Data Analyst,115000.0,118450.0
676034,Data Engineer,175000.0,180250.0
676037,Data Engineer,211000.0,217330.0
676038,Data Analyst,90000.0,92700.0
676128,Data Scientist,133340.0,137340.2
676155,Business Analyst,82500.0,84975.0
676303,Data Scientist,125000.0,128750.0
676309,Data Scientist,150000.0,154500.0
676319,Data Scientist,200000.0,206000.0
676327,Data Engineer,134241.0,138268.23
676400,Data Engineer,97444.0,100367.32
676422,Data Engineer,105000.0,108150.0
676427,Senior Data Scientist,250000.0,262500.0
676490,Data Scientist,135000.0,139050.0
676522,Data Analyst,169322.0,174401.66
676535,Data Scientist,190000.0,195700.0
676559,Data Analyst,90000.0,92700.0
676581,Data Analyst,50000.0,51500.0
676609,Senior Data Engineer,140000.0,147000.0
676612,Senior Data Analyst,130000.0,136500.0
676621,Data Scientist,235000.0,242050.0
676639,Data Analyst,62500.0,64375.0
676678,Data Scientist,130000.0,133900.0
676778,Data Analyst,117500.0,121025.0
676969,Data Engineer,147500.0,151925.0
677000,Data Analyst,67500.0,69525.0
677015,Data Engineer,147500.0,151925.0
677019,Data Scientist,146500.0,150895.0
677053,Data Scientist,95005.0,97855.15000000001
677108,Data Engineer,147500.0,151925.0
677167,Business Analyst,80850.0,83275.5
677237,Business Analyst,96500.0,99395.0
677286,Senior Data Scientist,88128.0,92534.40000000001
677327,Data Scientist,125000.0,128750.0
677336,Business Analyst,65000.0,66950.0
677376,Data Scientist,162623.5,167502.20500000002
677387,Data Scientist,100000.0,103000.0
677388,Data Scientist,80850.0,83275.5
677531,Senior Data Analyst,89100.0,93555.0
677542,Senior Data Analyst,111175.0,116733.75
677551,Senior Data Engineer,150000.0,157500.0
677554,Data Engineer,125000.0,128750.0
677560,Data Analyst,115000.0,118450.0
677668,Senior Data Analyst,98000.0,102900.0
677675,Data Scientist,115000.0,118450.0
677850,Data Engineer,90000.0,92700.0
677913,Senior Data Engineer,249000.0,261450.0
677955,Data Scientist,90000.0,92700.0
678010,Data Analyst,125000.0,128750.0
678038,Data Scientist,116250.0,119737.5
678123,Senior Data Scientist,375000.0,393750.0
678159,Data Scientist,60000.0,61800.0
678160,Data Engineer,79200.0,81576.0
678263,Senior Data Scientist,375000.0,393750.0
678274,Data Engineer,125000.0,128750.0
678366,Data Analyst,80850.0,83275.5
678567,Machine Learning Engineer,89100.0,91773.0
678714,Data Analyst,111175.0,114510.25
678799,Data Engineer,255000.0,262650.0
678828,Data Analyst,92500.0,95275.0
678833,Software Engineer,63000.0,64890.0
678895,Data Analyst,59216.0,60992.48
678930,Data Scientist,174620.0,179858.6
678933,Data Scientist,206500.0,212695.0
678950,Data Engineer,112500.0,115875.0
678973,Senior Data Engineer,79200.0,83160.0
679002,Business Analyst,48000.0,49440.0
679006,Data Engineer,96760.5,99663.315
679048,Data Engineer,72900.0,75087.0
679070,Data Analyst,57500.0,59225.0
679122,Data Scientist,124350.0,128080.5
679127,Senior Data Analyst,100000.0,105000.0
679161,Data Analyst,60000.0,61800.0
679179,Data Scientist,99150.0,102124.5
679221,Data Scientist,90000.0,92700.0
679255,Data Analyst,98900.0,101867.0
679266,Machine Learning Engineer,69300.0,71379.0
679278,Data Analyst,115000.0,118450.0
679289,Data Scientist,350000.0,360500.0
679410,Data Engineer,90000.0,92700.0
679638,Data Scientist,108415.5,111667.965
679679,Senior Data Scientist,115000.0,120750.0
679715,Data Analyst,83500.0,86005.0
679718,Data Analyst,165000.0,169950.0
679774,Data Scientist,72900.0,75087.0
679784,Data Scientist,117500.0,121025.0
679833,Data Engineer,90000.0,92700.0
679970,Data Engineer,71280.0,73418.40000000001
679985,Data Scientist,127500.0,131325.0
679999,Senior Data Scientist,175000.0,183750.0
680027,Data Analyst,75000.0,77250.0
680034,Data Engineer,90000.0,92700.0
680057,Senior Data Analyst,173000.0,181650.0
